PLAN_ID,TIMESTAMP,REMARKS,OPERATION,OPTIONS,OBJECT_NODE,OBJECT_OWNER,OBJECT_NAME,OBJECT_ALIAS,OBJECT_INSTANCE,OBJECT_TYPE,OPTIMIZER,SEARCH_COLUMNS,ID,PARENT_ID,DEPTH,POSITION,COST,CARDINALITY,BYTES,OTHER_TAG,PARTITION_START,PARTITION_STOP,PARTITION_ID,OTHER,OTHER_XML,DISTRIBUTION,CPU_COST,IO_COST,TEMP_SPACE,ACCESS_PREDICATES,FILTER_PREDICATES,PROJECTION,TIME,QBLOCK_NAME
12469,11/20/2018 10:10:50,,SELECT STATEMENT,,,,,,,,ALL_ROWS,,0,,0,4804151,4804151,100,7200,,,,,,,,5.28E+11,4787697,,,,,188,
12469,11/20/2018 10:10:50,,COUNT,STOPKEY,,,,,,,,,1,0,1,1,,,,,,,,,"<other_xml><info type=""db_version"">12.1.0.2</info><info type=""parse_schema""><![CDATA[""TPCDS100""]]></info><info type=""plan_hash_full"">3724850253</info><info type=""plan_hash"">3584228551</info><info type=""plan_hash_2"">3724850253</info><outline_data><hint><![CDATA[NLJ_BATCHING(@""SEL$2"" ""STORE_SALES""@""SEL$2"")]]></hint><hint><![CDATA[USE_NL(@""SEL$2"" ""STORE_SALES""@""SEL$2"")]]></hint><hint><![CDATA[LEADING(@""SEL$2"" ""DATE_DIM""@""SEL$2"" ""STORE_SALES""@""SEL$2"")]]></hint><hint><![CDATA[INDEX(@""SEL$2"" ""STORE_SALES""@""SEL$2"" (""STORE_SALES"".""SS_SOLD_DATE_SK""))]]></hint><hint><![CDATA[FULL(@""SEL$2"" ""DATE_DIM""@""SEL$2"")]]></hint><hint><![CDATA[NLJ_BATCHING(@""SEL$1"" ""WEB_SALES""@""SEL$1"")]]></hint><hint><![CDATA[USE_NL(@""SEL$1"" ""WEB_SALES""@""SEL$1"")]]></hint><hint><![CDATA[LEADING(@""SEL$1"" ""DATE_DIM""@""SEL$1"" ""WEB_SALES""@""SEL$1"")]]></hint><hint><![CDATA[INDEX(@""SEL$1"" ""WEB_SALES""@""SEL$1"" (""WEB_SALES"".""WS_SOLD_DATE_SK""))]]></hint><hint><![CDATA[FULL(@""SEL$1"" ""DATE_DIM""@""SEL$1"")]]></hint><hint><![CDATA[USE_HASH(@""SEL$6"" ""STORE""@""SEL$6"")]]></hint><hint><![CDATA[LEADING(@""SEL$6"" ""WEB""@""SEL$6"" ""STORE""@""SEL$6"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$6"" ""STORE""@""SEL$6"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$6"" ""WEB""@""SEL$6"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$18C33262"" ""from$_subquery$_010""@""SEL$7"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$4"" ""Y""@""SEL$4"")]]></hint><hint><![CDATA[NO_ACCESS(@""SEL$3"" ""from$_subquery$_005""@""SEL$3"")]]></hint><hint><![CDATA[OUTLINE(@""SEL$7"")]]></hint><hint><![CDATA[OUTLINE(@""SEL$5"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$3"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$4"")]]></hint><hint><![CDATA[MERGE(@""SEL$7"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$18C33262"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$6"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$2"")]]></hint><hint><![CDATA[OUTLINE_LEAF(@""SEL$1"")]]></hint><hint><![CDATA[ALL_ROWS]]></hint><hint><![CDATA[DB_VERSION('12.1.0.2')]]></hint><hint><![CDATA[OPTIMIZER_FEATURES_ENABLE('12.1.0.2')]]></hint><hint><![CDATA[IGNORE_OPTIM_EMBEDDED_HINTS]]></hint></outline_data></other_xml>",,,,,,ROWNUM<=100,"from$_subquery$_005.""ITEM_SK""[NUMBER,22], ""from$_subquery$_005"".""D_DATE""[VARCHAR2,10], ""from$_subquery$_005"".""WEB_SALES""[NUMBER,22], ""from$_subquery$_005"".""STORE_SALES""[NUMBER,22], ""from$_subquery$_005"".""WEB_CUMULATIVE""[NUMBER,22], ""from$_subquery$_005"".""STORE_CUMULATIVE""[NUMBER,22]",,SEL$3
12469,11/20/2018 10:10:50,,VIEW,,,TPCDS100,,from$_subquery$_005@SEL$3,5,,,,2,1,2,1,4804151,102707682,7394953104,,,,,,,,5.28E+11,4787697,,,,"from$_subquery$_005.""ITEM_SK""[NUMBER,22], ""from$_subquery$_005"".""D_DATE""[VARCHAR2,10], ""from$_subquery$_005"".""WEB_SALES""[NUMBER,22], ""from$_subquery$_005"".""STORE_SALES""[NUMBER,22], ""from$_subquery$_005"".""WEB_CUMULATIVE""[NUMBER,22], ""from$_subquery$_005"".""STORE_CUMULATIVE""[NUMBER,22]",188,SEL$4
12469,11/20/2018 10:10:50,,SORT,ORDER BY STOPKEY,,,,,,,,,3,2,3,1,4804151,102707682,7394953104,,,,,,,,5.28E+11,4787697,9145459000,,ROWNUM<=100,"(#keys=2) ""Y"".""ITEM_SK""[NUMBER,22], ""Y"".""D_DATE""[VARCHAR2,10], ""Y"".""STORE_CUMULATIVE""[NUMBER,22], ""Y"".""WEB_CUMULATIVE""[NUMBER,22], ""Y"".""WEB_SALES""[NUMBER,22], ""Y"".""STORE_SALES""[NUMBER,22]",188,SEL$4
12469,11/20/2018 10:10:50,,VIEW,,,TPCDS100,,Y@SEL$4,6,,,,4,3,4,1,3054744,102707682,7394953104,,,,,,,,3.77E+11,3042999,,,"WEB_CUMULATIVE>""STORE_CUMULATIVE""","Y.""ITEM_SK""[NUMBER,22], ""Y"".""D_DATE""[VARCHAR2,10], ""Y"".""WEB_SALES""[NUMBER,22], ""Y"".""STORE_SALES""[NUMBER,22], ""WEB_CUMULATIVE""[NUMBER,22], ""STORE_CUMULATIVE""[NUMBER,22]",120,SEL$18C33262
12469,11/20/2018 10:10:50,,WINDOW,SORT,,,,,,,,,5,4,5,1,3054744,102707682,6778707012,,,,,,,,3.77E+11,3042999,8674051000,,,"(#keys=2) CASE  WHEN ""WEB"".""ITEM_SK"" IS NOT NULL THEN ""WEB"".""ITEM_SK"" ELSE ""STORE"".""ITEM_SK"" END [22], CASE  WHEN ""WEB"".""D_DATE"" IS NOT NULL THEN ""WEB"".""D_DATE"" ELSE ""STORE"".""D_DATE"" END [10], ""WEB"".""ITEM_SK""[NUMBER,22], ""WEB"".""D_DATE""[VARCHAR2,10], ""WEB"".""CUME_SALES""[NUMBER,22], ""STORE"".""ITEM_SK""[NUMBER,22], ""STORE"".""D_DATE""[VARCHAR2,10], ""STORE"".""CUME_SALES""[NUMBER,22], MAX(""STORE"".""CUME_SALES"") OVER ( PARTITION BY CASE  WHEN ""WEB"".""ITEM_SK"" IS NOT NULL THEN ""WEB"".""ITEM_SK"" ELSE ""STORE"".""ITEM_SK"" END  ORDER BY CASE  WHEN ""WEB"".""D_DATE"" IS NOT NULL THEN ""WEB"".""D_DATE"" ELSE ""STORE"".""D_DATE"" END  ROWS  BETWEEN  UNBOUNDED  PRECEDING  AND  CURRENT ROW )[22], MAX(""WEB"".""CUME_SALES"") OVER ( PARTITION BY CASE  WHEN ""WEB"".""ITEM_SK"" IS NOT NULL THEN ""WEB"".""ITEM_SK"" ELSE ""STORE"".""ITEM_SK"" END  ORDER BY CASE  WHEN ""WEB"".""D_DATE"" IS NOT NULL THEN ""WEB"".""D_DATE"" ELSE ""STORE"".""D_DATE"" END  ROWS  BETWEEN  UNBOUNDED  PRECEDING  AND  CURRENT ROW )[22]",120,SEL$18C33262
12469,11/20/2018 10:10:50,,VIEW,,,SYS,VW_FOJ_0,from$_subquery$_010@SEL$7,10,VIEW,,,6,5,6,1,1441101,102707682,6778707012,,,,,,,,2.28E+11,1433997,,,,"WEB.""ITEM_SK""[NUMBER,22], ""WEB"".""D_DATE""[VARCHAR2,10], ""WEB"".""CUME_SALES""[NUMBER,22], ""STORE"".""ITEM_SK""[NUMBER,22], ""STORE"".""D_DATE""[VARCHAR2,10], ""STORE"".""CUME_SALES""[NUMBER,22]",57,SEL$6
12469,11/20/2018 10:10:50,,HASH JOIN,FULL OUTER,,,,,,,,,7,6,7,1,1441101,102707682,6778707012,,,,,,,,2.28E+11,1433997,1297949000,"WEB.""ITEM_SK""=""STORE"".""ITEM_SK"" AND ""WEB"".""D_DATE""=""STORE"".""D_DATE""",,"(#keys=2) ""WEB"".""ITEM_SK""[NUMBER,22], ""STORE"".""ITEM_SK""[NUMBER,22], ""WEB"".""D_DATE""[VARCHAR2,10], ""STORE"".""D_DATE""[VARCHAR2,10], ""WEB"".""CUME_SALES""[NUMBER,22], ""STORE"".""CUME_SALES""[NUMBER,22]",57,SEL$6
12469,11/20/2018 10:10:50,,VIEW,,,TPCDS100,,WEB@SEL$6,8,,,,8,7,8,1,258927,28843262,951827646,,,,,,,,41884096361,257621,,,,"WEB.""ITEM_SK""[NUMBER,22], ""WEB"".""D_DATE""[VARCHAR2,10], ""WEB"".""CUME_SALES""[NUMBER,22]",11,SEL$1
12469,11/20/2018 10:10:50,,WINDOW,NOSORT,,,,,,,,,9,8,9,1,258927,28843262,1067200694,,,,,,,,41884096361,257621,,,,"(#keys=2) ""WS_ITEM_SK""[NUMBER,22], ""D_DATE""[VARCHAR2,10], SUM(""WS_SALES_PRICE"")[22], SUM(SUM(""WS_SALES_PRICE"")) OVER ( PARTITION BY ""WS_ITEM_SK"" ORDER BY ""D_DATE"" ROWS  BETWEEN  UNBOUNDED  PRECEDING  AND  CURRENT ROW )[22]",11,SEL$1
